Location,Cat_A,Cat_B,Cat_C,Cat_D,Avg_Score,Market_Volume,PMI_Volume,Market_Share
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Nouakchott,-2.962933703700,0,3.279350787,0,0.07910427072,1052800,742800,0.7055471125
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Al Hoceima,0.000000000000,0,0.2935290134,0,0.07338225336,108159,,0
Gaborone,0.000000000000,0,0.1418364186,0,0.03545910466,10000,10000,1
Gaborone,0.000000000000,0,0.1418364186,0,0.03545910466,10000,10000,1
Gaborone,0.000000000000,0,0.1418364186,0,0.03545910466,10000,10000,1
Orebro,-3.333300000000,0,0.2582257974,3,-0.01876855064,34465,20000,0.5802988539
Orebro,-3.333300000000,0,0.2582257974,3,-0.01876855064,34465,20000,0.5802988539
Orebro,-3.333300000000,0,0.2582257974,3,-0.01876855064,34465,20000,0.5802988539
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Gabon,-2.222201111100,0,0.8906532696,0,-0.3328869604,2677400,1242800,0.4641816688
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Macau,-2.380929523800,0,0.6771237964,0,-0.4259514319,37900261,8818400,0.2326738594
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Humberside,-1.333320000000,10,0.2400820033,3.5,3.101690501,400400,51600,0.1288711289
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
Murcia,-2.222201111100,10,0.11763302,4.5,3.098857977,5451400,1612600,0.2958139194
