Year,Product Category,Location,DF_Market,TMO,Brand Family,CR_BrandId,DF_Vol,Flavor,Taste,Thickness,Length,cum_volume,cum_pct
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,123408,2033.0,Regular,Full Flavor,SLI,KS,1663647.199999999,85.7834423911117
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,123514,1799.8,Regular,Full Flavor,SLI,KS,1674976.999999999,86.3676463290637
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,123514,1799.8,Regular,Full Flavor,SLI,KS,1676776.799999999,86.46045028390192
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,123514,1799.8,Regular,Full Flavor,SLI,KS,1678576.599999999,86.55325423874014
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,123514,1799.8,Regular,Full Flavor,SLI,KS,1680376.399999999,86.64605819357836
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,123514,1799.8,Regular,Full Flavor,SLI,KS,1682176.199999999,86.73886214841657
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,123514,1799.8,Regular,Full Flavor,SLI,KS,1683975.999999999,86.83166610325479
2024,Cigarettes,Kuwait,Kuwait,PMI,PARLIAMENT,122939,1608.6,Regular,Full Flavor,STD,KS,1685584.599999999,86.91461112034156
2024,Cigarettes,Kuwait,Kuwait,PMI,PARLIAMENT,122939,1608.6,Regular,Full Flavor,STD,KS,1687193.199999999,86.99755613742832
2024,Cigarettes,Kuwait,Kuwait,PMI,PARLIAMENT,122939,1608.6,Regular,Full Flavor,STD,KS,1688801.799999999,87.08050115451509
2024,Cigarettes,Kuwait,Kuwait,PMI,PARLIAMENT,122939,1608.6,Regular,Full Flavor,STD,KS,1690410.399999999,87.16344617160186
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,114978,1519.8,NTD Caps,Full Flavor,STD,KS,1743742.6,89.91344010438476
2024,Cigarettes,Kuwait,Kuwait,PMI,MARLBORO,114978,1519.8,NTD Caps,Full Flavor,STD,KS,1745262.4,89.99180628427314
